,Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Surface Total,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9,SL %,SVF %
1205,5657.72,526.29,7,32.9,3543.19,0.78,0.0,0.52,0.71,0.0,0.57,0.57,0.87,0.42,11.45,0.0,5.96,6.37,0.0,12.15,13.82,13.8,6.64,0,0,1,0,0,0,1,0,1,50.74,51.98
1206,5570.06,723.35,8,45.2,3806.09,0.77,0.72,0.5,0.52,0.44,0.81,0.89,0.89,0.0,2.52,11.08,10.12,12.37,2.59,8.13,9.37,6.29,0.0,1,1,0,1,1,0,0,0,0,42.65,47.25
1207,5651.78,538.92,8,33.7,3669.15,0.33,0.75,0.71,0.82,0.33,0.61,0.67,0.51,0.0,5.73,13.36,7.77,13.84,4.04,11.42,5.99,11.81,0.0,1,1,1,0,1,0,1,1,0,42.09,50.08
1208,1321.51,258.54,3,16.2,1114.03,0.0,0.0,0.59,0.0,0.0,0.77,0.0,0.0,0.72,0.0,0.0,10.02,0.0,0.0,3.99,0.0,0.0,3.1,0,0,0,0,0,0,0,0,0,83.84,84.49
1209,6362.55,589.24,7,36.8,3871.91,0.49,0.74,0.7,0.88,0.86,0.0,0.62,0.38,0.0,13.14,12.72,4.71,13.97,10.06,0.0,11.17,6.25,0.0,0,1,1,0,0,0,1,1,0,47.09,56.09
1210,5680.59,595.11,7,37.2,3613.29,0.0,0.0,0.44,0.9,0.7,0.71,0.76,0.51,0.72,0.0,0.0,4.09,13.63,4.71,12.43,5.38,10.71,11.03,0,0,0,1,1,0,1,0,1,60.35,55.6
1211,6705.78,700.98,9,43.8,4372.27,0.45,0.78,0.4,0.88,0.44,0.82,0.47,0.74,0.75,5.83,13.11,13.26,12.52,11.5,6.55,5.82,11.13,4.84,0,0,0,0,0,1,1,1,1,37.71,40.71
1212,242.65,34.71,1,2.2,234.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0,0,0,0,0,0,0,0,0,97.07,95.39
1213,1546.52,178.52,3,11.2,1120.73,0.5,0.48,0.0,0.72,0.0,0.0,0.0,0.0,0.0,7.37,3.67,0.0,11.48,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,76.87,82.68
1214,4244.33,371.12,7,23.2,2924.46,0.57,0.38,0.0,0.77,0.35,0.31,0.0,0.6,0.66,13.95,9.48,0.0,12.67,6.64,10.28,0.0,7.62,13.35,0,1,0,0,1,1,0,0,1,56.86,59.47
1215,866.2,133.74,1,8.4,597.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,0,0,0,0,0,0,0,0,1,96.46,92.59
1216,5665.14,572.17,9,35.8,4001.64,0.73,0.61,0.53,0.61,0.63,0.61,0.67,0.4,0.52,10.46,10.41,5.16,10.53,5.99,8.43,13.06,11.65,13.71,1,0,1,0,1,0,0,0,0,39.73,45.28
1217,5478.59,584.46,7,36.5,3624.49,0.0,0.72,0.46,0.73,0.5,0.62,0.0,0.78,0.89,0.0,10.59,13.9,3.3,10.17,11.63,0.0,6.81,12.09,0,1,0,0,1,1,0,1,0,53.62,54.2
1218,1747.04,226.64,3,14.2,1232.27,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,6.82,9.87,0,0,0,0,0,0,0,0,1,85.96,82.14
1219,2638.91,273.53,4,17.1,1770.62,0.42,0.0,0.63,0.82,0.0,0.0,0.0,0.54,0.0,7.63,0.0,4.4,13.79,0.0,0.0,0.0,8.31,0.0,1,0,1,1,0,0,0,1,0,68.03,72.76
1220,2023.79,389.51,6,24.3,1778.54,0.58,0.0,0.42,0.89,0.34,0.0,0.62,0.62,0.0,2.81,0.0,6.42,7.8,7.57,0.0,2.79,3.04,0.0,1,0,1,1,0,0,0,1,0,66.5,71.03
1221,2271.74,372.06,8,23.3,2100.14,0.34,0.5,0.52,0.59,0.0,0.32,0.34,0.35,0.87,8.35,3.96,13.9,2.31,0.0,3.68,2.59,13.87,5.03,1,1,1,0,0,1,0,1,0,62.45,65.27
1222,4428.44,495.87,8,31.0,3038.38,0.0,0.4,0.9,0.32,0.69,0.38,0.33,0.89,0.45,0.0,12.28,9.39,3.6,4.81,12.0,2.19,10.76,10.86,0,0,1,0,0,1,1,0,0,57.09,58.81
1223,484.51,79.73,1,5.0,394.43,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,91.9,93.84
1224,128.14,24.48,1,1.5,158.06,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,96.0,95.76
1225,1164.04,107.88,2,6.7,818.23,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,6.01,0,0,0,0,1,0,0,0,0,85.36,85.03
1226,3420.36,440.14,5,27.5,2309.8,0.53,0.89,0.74,0.32,0.0,0.0,0.87,0.0,0.0,6.9,7.86,5.01,5.97,0.0,0.0,10.2,0.0,0.0,0,1,1,1,0,0,1,0,0,59.06,68.71
1227,1394.42,196.41,3,12.3,1089.3,0.0,0.59,0.0,0.5,0.0,0.0,0.71,0.0,0.0,0.0,6.93,0.0,9.0,0.0,0.0,6.28,0.0,0.0,0,0,0,0,0,0,0,0,0,77.11,81.43
1228,853.96,75.16,1,4.7,561.22,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,89.36,90.93
1229,1602.78,135.78,2,8.5,1086.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,10.65,0,0,0,0,0,0,0,1,1,92.3,85.83
1230,6443.07,702.14,9,43.9,4342.22,0.56,0.88,0.67,0.5,0.71,0.43,0.33,0.9,0.73,8.01,8.53,5.31,13.27,13.29,8.25,11.08,8.55,9.08,0,1,1,0,0,1,1,1,0,39.64,43.16
1231,6426.13,552.16,7,34.5,4002.61,0.6,0.63,0.47,0.86,0.0,0.0,0.75,0.63,0.65,11.44,9.87,13.15,12.35,0.0,0.0,10.15,11.81,13.24,0,1,1,0,0,0,0,0,1,45.98,49.34
1232,1357.22,118.8,1,7.4,735.68,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,87.01,89.11
1233,3161.05,310.62,4,19.4,2128.15,0.41,0.0,0.0,0.77,0.0,0.46,0.0,0.0,0.87,13.45,0.0,0.0,13.32,0.0,12.08,0.0,0.0,6.46,1,0,0,1,0,0,0,0,1,69.98,71.39
1234,2323.71,230.0,3,14.4,1427.79,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.52,0.52,0.0,0.0,0.0,13.07,0.0,0.0,0.0,5.14,6.87,0,0,0,1,0,0,0,0,0,79.06,78.32
1235,1135.88,212.53,4,13.3,1089.17,0.0,0.0,0.0,0.0,0.0,0.65,0.52,0.46,0.54,0.0,0.0,0.0,0.0,0.0,3.72,5.93,4.87,7.47,0,0,0,0,0,1,1,1,0,84.32,80.89
1236,2798.8,403.04,8,25.2,2360.78,0.0,0.73,0.76,0.33,0.35,0.39,0.5,0.44,0.57,0.0,6.7,6.97,3.08,5.41,11.49,3.15,6.77,10.08,0,1,1,1,0,0,1,1,0,56.89,61.2
1237,1831.0,217.6,5,13.6,1539.63,0.0,0.53,0.55,0.35,0.47,0.0,0.0,0.54,0.0,0.0,10.98,8.37,6.49,12.58,0.0,0.0,3.59,0.0,0,0,0,1,0,0,0,0,0,66.78,72.66
1238,2923.04,303.89,4,19.0,1952.92,0.6,0.0,0.62,0.52,0.83,0.0,0.0,0.0,0.0,11.23,0.0,4.23,12.47,10.62,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,64.28,70.81
1239,1118.73,95.03,1,5.9,670.46,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,86.73,87.73
1240,538.37,106.81,2,6.7,534.13,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,4.61,0,0,0,1,0,0,0,0,1,90.34,89.56
1241,586.93,84.04,1,5.3,443.06,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,88.5,92.03
1242,1623.06,266.11,4,16.6,1371.67,0.0,0.55,0.0,0.5,0.0,0.0,0.0,0.85,0.47,0.0,11.77,0.0,5.12,0.0,0.0,0.0,4.93,3.32,0,1,0,1,0,0,0,1,0,74.07,75.75
1243,388.31,138.55,1,8.7,409.05,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,94.17,93.66
1244,3757.68,363.05,7,22.7,2713.57,0.5,0.82,0.42,0.33,0.0,0.34,0.0,0.65,0.54,3.96,13.97,12.9,10.95,0.0,11.62,0.0,6.63,10.53,1,0,1,1,0,1,0,1,0,53.4,59.65
1245,2316.83,312.38,3,19.5,1610.47,0.0,0.0,0.85,0.75,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.45,7.23,13.48,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,71.99,75.6
1246,2445.48,267.73,3,16.7,1619.1,0.0,0.89,0.0,0.0,0.0,0.0,0.44,0.72,0.0,0.0,8.01,0.0,0.0,0.0,0.0,13.87,9.07,0.0,0,0,0,0,0,0,1,1,0,73.62,75.51
1247,234.49,54.62,1,3.4,236.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0,0,0,0,0,0,0,0,0,96.91,95.16
1248,1971.3,374.19,8,23.4,2015.89,0.0,0.34,0.82,0.37,0.34,0.7,0.49,0.4,0.41,0.0,4.13,2.7,3.92,7.86,5.3,5.14,10.26,11.02,0,1,1,1,1,1,0,0,0,63.06,64.72
1249,1852.96,267.26,6,16.7,1626.79,0.0,0.41,0.34,0.4,0.59,0.0,0.46,0.71,0.0,0.0,5.79,4.35,5.03,3.19,0.0,13.5,8.36,0.0,0,1,0,0,0,0,1,1,0,71.37,72.35
1250,1711.68,253.23,5,15.8,1474.2,0.65,0.49,0.42,0.45,0.0,0.0,0.0,0.62,0.0,7.74,5.78,10.4,4.21,0.0,0.0,0.0,5.99,0.0,0,1,0,1,0,0,0,0,0,67.15,73.69
1251,1905.39,192.78,4,12.0,1400.19,0.0,0.0,0.72,0.41,0.0,0.38,0.0,0.5,0.0,0.0,0.0,12.28,13.03,0.0,3.17,0.0,6.76,0.0,0,0,0,1,0,1,0,0,0,74.01,77.38
1252,6551.01,669.0,7,41.8,3989.56,0.4,0.75,0.81,0.85,0.0,0.0,0.88,0.54,0.77,9.77,8.91,12.4,13.02,0.0,0.0,6.94,9.33,7.73,0,1,1,0,0,0,0,0,0,40.94,46.76
1253,358.3,74.06,1,4.6,314.66,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,91.54,93.5
1254,2011.29,286.21,6,17.9,1740.7,0.0,0.44,0.5,0.52,0.0,0.47,0.0,0.33,0.75,0.0,5.33,13.97,2.64,0.0,10.11,0.0,3.79,6.13,0,0,1,1,0,1,0,1,0,69.33,71.28
1255,1072.81,84.25,2,5.3,838.14,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,12.59,0,1,0,0,0,0,0,0,0,86.22,86.82
1256,2241.28,364.94,5,22.8,1779.81,0.0,0.85,0.34,0.0,0.66,0.0,0.0,0.32,0.83,0.0,10.45,8.63,0.0,2.7,0.0,0.0,9.99,2.86,0,0,1,0,0,0,0,0,1,68.68,72.75
1257,737.29,90.78,2,5.7,629.61,0.0,0.0,0.0,0.52,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,7.93,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,85.85,87.15
1258,6312.02,657.56,8,41.1,4066.37,0.78,0.52,0.8,0.0,0.78,0.6,0.87,0.55,0.4,6.67,6.12,13.41,0.0,13.03,6.45,7.54,13.13,8.15,0,0,1,0,0,1,1,0,1,39.93,44.92
1259,2268.37,409.14,6,25.6,2026.89,0.53,0.51,0.0,0.66,0.85,0.52,0.58,0.0,0.0,3.92,8.73,0.0,5.32,3.24,6.39,9.09,0.0,0.0,0,0,0,1,1,1,1,0,0,61.6,67.38
1260,2054.46,286.68,7,17.9,1880.04,0.4,0.64,0.47,0.47,0.36,0.52,0.0,0.46,0.0,11.95,9.72,5.33,2.61,11.39,5.04,0.0,5.41,0.0,0,1,0,1,0,0,0,1,0,59.39,66.54
1261,2656.39,375.95,8,23.5,2363.75,0.8,0.69,0.47,0.33,0.0,0.45,0.38,0.47,0.33,3.82,7.87,9.95,8.73,0.0,7.04,5.96,12.25,6.15,0,1,1,1,0,1,0,1,1,53.38,59.96
1262,615.68,44.12,1,2.8,468.93,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,0.0,0.0,0,0,0,0,0,0,1,0,0,94.75,93.33
1263,1332.44,296.17,3,18.5,1151.94,0.0,0.0,0.62,0.0,0.0,0.73,0.0,0.87,0.0,0.0,0.0,6.49,0.0,0.0,5.96,0.0,2.47,0.0,0,0,0,0,0,0,0,0,0,81.27,81.86
1264,2520.18,332.91,4,20.8,1721.46,0.0,0.87,0.52,0.77,0.0,0.5,0.0,0.0,0.0,0.0,13.21,3.49,2.03,0.0,8.39,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,66.93,75.1
1265,4927.31,482.86,6,30.2,3082.04,0.88,0.0,0.37,0.0,0.64,0.0,0.84,0.66,0.51,11.36,0.0,6.55,0.0,6.89,0.0,12.92,6.43,12.89,1,0,0,0,1,0,0,1,0,57.63,58.8
1266,4931.59,571.93,8,35.7,3386.26,0.77,0.0,0.53,0.48,0.54,0.34,0.85,0.52,0.84,13.93,0.0,9.16,5.27,2.52,8.33,12.35,12.32,2.56,1,0,0,1,0,1,0,0,0,50.91,53.1
1267,2151.84,361.93,5,22.6,1712.46,0.0,0.0,0.0,0.46,0.33,0.62,0.82,0.82,0.0,0.0,0.0,0.0,6.53,2.76,12.36,5.16,3.38,0.0,0,0,0,0,0,0,0,0,0,76.33,73.86
1268,1298.09,168.31,2,10.5,980.18,0.0,0.0,0.0,0.53,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,5.54,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,82.31,83.66
1269,6857.48,713.74,8,44.6,4297.36,0.73,0.74,0.79,0.85,0.6,0.48,0.0,0.71,0.71,3.02,8.93,12.86,12.83,3.21,3.8,0.0,13.26,12.27,0,1,0,1,1,1,0,1,1,38.58,45.79
1270,5012.0,737.82,9,46.1,3769.14,0.35,0.65,0.84,0.84,0.36,0.39,0.71,0.86,0.81,10.4,5.87,4.51,5.78,10.86,7.7,8.86,8.96,5.23,0,1,1,0,0,0,1,0,1,43.04,43.9
1271,2569.52,216.1,4,13.5,1798.93,0.0,0.49,0.43,0.49,0.74,0.0,0.0,0.0,0.0,0.0,7.71,10.59,13.12,13.63,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,67.25,72.87
1272,1772.38,199.53,3,12.5,1267.83,0.32,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.7,11.32,0.0,13.27,0.0,0.0,0.0,0.0,0.0,3.57,1,0,1,0,0,0,0,0,0,77.79,82.04
1273,3391.44,472.99,4,29.6,2236.29,0.77,0.0,0.0,0.0,0.72,0.89,0.0,0.88,0.0,4.66,0.0,0.0,0.0,7.84,3.18,0.0,12.68,0.0,1,0,0,0,0,1,0,0,0,67.77,68.69
1274,3093.08,318.32,5,19.9,2129.99,0.43,0.0,0.0,0.0,0.0,0.36,0.46,0.83,0.75,7.17,0.0,0.0,0.0,0.0,11.41,12.28,8.73,10.42,0,0,0,0,0,0,0,0,0,78.04,70.87
1275,3484.27,497.75,6,31.1,2582.49,0.56,0.69,0.49,0.0,0.0,0.77,0.81,0.0,0.72,3.52,7.35,12.43,0.0,0.0,3.6,10.79,0.0,5.35,1,1,1,0,0,0,1,0,0,58.02,61.25
1276,1682.58,132.7,2,8.3,1068.54,0.0,0.0,0.0,0.0,0.45,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0.0,13.48,0.0,0.0,0,0,0,0,0,0,1,0,0,85.84,84.72
1277,4563.31,430.39,6,26.9,3045.62,0.45,0.59,0.0,0.6,0.72,0.48,0.87,0.0,0.0,12.15,10.65,0.0,12.33,10.35,9.2,9.96,0.0,0.0,1,0,0,0,1,1,1,0,0,53.89,59.85
1278,6160.5,711.92,8,44.5,4030.04,0.81,0.73,0.57,0.82,0.0,0.66,0.7,0.61,0.73,11.55,9.41,8.67,12.89,0.0,7.22,7.17,7.53,2.33,1,1,1,0,0,0,0,0,0,35.74,43.61
1279,1658.3,286.24,4,17.9,1474.1,0.78,0.0,0.0,0.0,0.76,0.0,0.0,0.58,0.32,5.16,0.0,0.0,0.0,3.16,0.0,0.0,9.19,13.41,1,0,0,0,1,0,0,0,1,73.71,76.22
1280,4536.85,564.32,8,35.3,3118.83,0.0,0.57,0.71,0.43,0.36,0.86,0.32,0.66,0.87,0.0,2.28,9.06,4.45,4.24,11.18,10.5,2.99,10.84,0,1,0,0,1,1,0,1,1,60.88,60.38
1281,189.57,17.52,1,1.1,220.13,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,93.58,95.06
1282,5287.86,629.88,9,39.4,3771.78,0.34,0.74,0.72,0.53,0.65,0.82,0.58,0.69,0.4,11.3,11.09,6.76,4.79,8.03,6.7,6.63,12.67,7.66,1,0,0,1,0,1,0,1,0,41.96,46.23
1283,3790.04,525.79,7,32.9,2708.89,0.76,0.75,0.54,0.44,0.0,0.53,0.0,0.83,0.58,2.93,8.84,4.14,9.88,0.0,4.73,0.0,13.55,2.06,0,1,0,1,0,0,0,0,0,52.17,56.84
1284,560.38,64.98,2,4.1,519.74,0.0,0.0,0.0,0.0,0.42,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,12.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,88.67,89.08
1285,3876.06,340.94,5,21.3,2513.6,0.35,0.0,0.69,0.0,0.0,0.8,0.57,0.0,0.59,4.67,0.0,12.16,0.0,0.0,11.74,9.93,0.0,13.34,0,0,1,0,0,1,1,0,1,66.68,67.51
1286,919.44,243.68,2,15.2,846.02,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,3.54,0,0,0,0,0,1,0,0,0,91.97,89.45
1287,555.64,46.43,1,2.9,429.47,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,90.68,93.6
1288,299.28,96.3,2,6.0,381.1,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.79,0,0,0,0,0,0,0,0,1,94.01,92.88
1289,966.94,105.72,2,6.6,726.17,0.47,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,85.08,88.32
1290,2545.25,269.82,3,16.9,1663.93,0.0,0.0,0.63,0.0,0.0,0.0,0.73,0.0,0.77,0.0,0.0,12.01,0.0,0.0,0.0,6.29,0.0,10.56,0,0,0,0,0,0,1,0,1,78.62,76.97
1291,553.67,113.85,1,7.1,435.27,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,92.09,93.69
1292,1211.79,127.13,2,7.9,877.6,0.0,0.62,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,9.29,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0,1,0,0,0,0,0,0,0,82.33,85.38
1293,2641.55,445.16,6,27.8,2170.89,0.0,0.66,0.78,0.0,0.31,0.49,0.0,0.77,0.73,0.0,12.42,4.39,0.0,8.47,2.88,0.0,5.92,3.2,0,1,1,0,1,1,0,0,1,63.9,66.9
1294,3417.68,378.03,7,23.6,2678.44,0.59,0.82,0.0,0.46,0.62,0.34,0.38,0.5,0.0,13.17,6.77,0.0,8.72,5.43,10.18,13.45,12.27,0.0,0,0,0,0,1,1,1,1,0,54.74,61.43
1295,1761.72,221.48,3,13.8,1150.64,0.0,0.0,0.0,0.0,0.47,0.0,0.87,0.0,0.51,0.0,0.0,0.0,0.0,4.23,0.0,10.16,0.0,4.71,0,0,0,0,0,0,0,0,0,85.1,82.54
1296,4437.4,427.17,8,26.7,3156.56,0.3,0.53,0.0,0.38,0.41,0.83,0.71,0.59,0.44,8.48,6.32,0.0,9.02,7.57,13.52,7.12,13.04,13.22,0,1,0,1,1,1,0,0,1,54.82,54.4
1297,2617.54,252.94,3,15.8,1593.49,0.62,0.52,0.0,0.0,0.0,0.88,0.0,0.0,0.0,7.24,9.4,0.0,0.0,0.0,12.25,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,69.53,76.13
1298,2992.82,410.19,7,25.6,2434.93,0.0,0.67,0.81,0.38,0.41,0.0,0.53,0.5,0.59,0.0,12.16,4.16,7.73,8.11,0.0,5.62,9.47,6.25,0,0,1,0,1,0,0,1,1,56.25,60.05
1299,1401.36,126.42,2,7.9,973.0,0.0,0.0,0.0,0.59,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,10.56,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,81.56,83.25
1300,3078.66,387.17,5,24.2,2183.2,0.0,0.79,0.0,0.78,0.0,0.0,0.49,0.32,0.77,0.0,11.48,0.0,4.43,0.0,0.0,10.49,7.55,6.9,0,1,0,0,0,0,0,1,1,62.98,65.91
1301,1887.62,168.8,2,10.5,1140.24,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,1,0,0,0,0,0,0,0,1,81.38,85.2
1302,1451.66,228.72,3,14.3,1103.87,0.0,0.0,0.0,0.0,0.65,0.47,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.23,2.6,8.35,0.0,0.0,0,0,0,0,1,0,1,0,0,82.15,81.55
1303,2936.85,449.45,8,28.1,2456.63,0.83,0.42,0.67,0.51,0.0,0.33,0.62,0.56,0.39,6.44,5.41,11.06,4.08,0.0,7.03,4.59,2.55,12.01,1,1,0,0,0,1,0,0,1,51.68,59.5
1304,2529.65,233.01,4,14.6,1721.27,0.0,0.0,0.75,0.0,0.58,0.55,0.0,0.33,0.0,0.0,0.0,11.98,0.0,8.51,13.32,0.0,5.23,0.0,0,0,0,0,1,1,0,1,0,72.12,75.41
1305,5613.96,709.66,9,44.4,3964.43,0.61,0.55,0.8,0.83,0.63,0.87,0.63,0.46,0.49,13.66,9.07,3.03,13.26,6.12,7.08,4.33,6.26,8.09,1,0,0,0,1,1,1,0,0,37.18,44.14
1306,716.47,85.39,2,5.3,616.05,0.0,0.0,0.0,0.0,0.0,0.55,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97,9.13,0.0,0.0,0,0,0,0,0,0,1,0,0,88.98,88.28
1307,3141.27,393.16,6,24.6,2147.55,0.41,0.78,0.34,0.0,0.86,0.0,0.66,0.0,0.4,5.29,7.41,2.59,0.0,11.73,0.0,5.68,0.0,6.02,1,0,1,0,0,0,1,0,0,58.79,64.82
1308,452.73,53.39,1,3.3,354.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0,0,0,0,0,0,0,0,0,94.83,92.93
1309,2236.3,282.53,5,17.7,1750.3,0.0,0.41,0.59,0.0,0.56,0.61,0.0,0.62,0.0,0.0,5.77,9.74,0.0,10.38,4.5,0.0,8.47,0.0,0,0,0,0,0,1,0,0,0,68.05,70.77
1310,3696.28,402.52,6,25.2,2631.73,0.0,0.49,0.69,0.74,0.72,0.0,0.33,0.62,0.0,0.0,12.91,8.17,11.01,3.86,0.0,4.46,13.97,0.0,0,1,1,0,1,0,1,1,0,57.79,62.57
1311,1323.6,163.91,3,10.2,952.0,0.0,0.0,0.0,0.0,0.39,0.0,0.42,0.0,0.77,0.0,0.0,0.0,0.0,4.45,0.0,5.33,0.0,9.86,0,0,0,0,0,0,1,0,0,87.19,84.21
1312,430.19,140.73,1,8.8,426.52,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,92.17,93.31
1313,4107.62,489.68,6,30.6,2824.77,0.69,0.0,0.8,0.0,0.88,0.65,0.56,0.0,0.34,4.25,0.0,4.87,0.0,13.98,5.44,10.53,0.0,12.01,1,0,1,0,1,1,0,0,1,53.09,58.3
1314,3974.81,574.54,7,35.9,2907.5,0.41,0.0,0.44,0.83,0.0,0.47,0.73,0.89,0.8,3.77,0.0,8.43,6.14,0.0,9.67,9.15,2.39,10.89,0,0,1,0,0,0,1,0,0,61.79,59.38
1315,3991.35,435.3,7,27.2,2681.09,0.39,0.82,0.0,0.51,0.53,0.0,0.66,0.32,0.74,3.78,13.47,0.0,2.74,9.55,0.0,9.04,6.49,8.82,0,0,0,0,0,0,0,0,1,55.15,58.86
1316,2371.28,305.82,5,19.1,1805.34,0.39,0.0,0.65,0.0,0.68,0.0,0.0,0.52,0.64,2.9,0.0,10.92,0.0,7.86,0.0,0.0,12.62,2.89,0,0,0,0,1,0,0,0,0,68.43,70.32
1317,4438.25,499.85,8,31.2,3089.89,0.0,0.65,0.75,0.46,0.59,0.57,0.36,0.83,0.34,0.0,2.82,7.81,7.94,13.77,7.92,3.05,13.31,6.07,0,1,0,0,1,1,1,0,0,53.86,55.31
1318,5902.14,567.62,8,35.5,3787.65,0.67,0.34,0.59,0.6,0.89,0.0,0.35,0.87,0.5,12.31,10.69,12.47,9.73,12.32,0.0,7.13,9.15,4.23,0,0,1,0,0,0,1,1,1,45.42,49.88
